EPIC ID,RA (J2000) [deg],Dec (J2000) [deg],magnitude,Investigation IDs,CHANNEL,IMAGE,MODULE,PIX_COL,PIX_ROW
220438709,12.9322901,5.464201,16.28, GO8070_LC,66,c8_lcs/220438709.png,19,468,873
220438802,22.8535404,5.4661398,17.254, GO8070_LC,1,c8_lcs/220438802.png,2,446,809
220439108,12.3711901,5.4721551,15.816, GO8070_LC,67,c8_lcs/220439108.png,19,771,881
220439166,11.6653624,5.4733992,16.868, GO8070_LC,68,c8_lcs/220439166.png,19,1070,367
220439207,22.2863121,5.4743209,16.713, GO8070_LC,1,c8_lcs/220439207.png,2,745,394
220439281,11.7066946,5.4757881,16.636, GO8070_LC|GO8042_LC,68,c8_lcs/220439281.png,19,1091,399
220439340,22.8291054,5.477128,16.143, GO8070_LC,1,c8_lcs/220439340.png,2,466,796
220440107,22.8927059,5.4912839,16.978, GO8070_LC,1,c8_lcs/220440107.png,2,445,851
220440419,23.2597427,5.4971881,17.086, GO8070_LC,4,c8_lcs/220440419.png,2,259,1033
220440587,15.212429,5.5004258,17.366, GO8070_LC,41,c8_lcs/220440587.png,13,412,308
220440626,9.8726797,5.5011172,15.725, GO8070_LC,81,c8_lcs/220440626.png,24,93,497
220440632,22.5378361,5.5012259,17.146, GO8070_LC,1,c8_lcs/220440632.png,2,635,594
220440926,15.7826538,5.5069618,16.038, GO8070_LC,41,c8_lcs/220440926.png,13,832,604
220441121,22.3765678,5.5105891,17.421, GO8070_LC,1,c8_lcs/220441121.png,2,726,480
220441333,17.1370144,5.5146499,15.397, GO8070_LC,43,c8_lcs/220441333.png,13,388,846
220441474,11.4197674,5.5175662,16.842, GO8070_LC,68,c8_lcs/220441474.png,19,908,212
220441791,9.9534464,5.5233588,17.362, GO8070_LC,81,c8_lcs/220441791.png,24,119,426
220441882,16.9185505,5.525044,17.668, GO8070_LC,43,c8_lcs/220441882.png,13,543,968
220442029,22.9885368,5.5276322,17.446, GO8070_LC,1,c8_lcs/220442029.png,2,421,940
220442140,17.2294655,5.5293698,15.072, GO8070_LC,43,c8_lcs/220442140.png,13,312,808
220442162,15.045598,5.5298619,17.795, GO8070_LC,41,c8_lcs/220442162.png,13,306,199
220442221,12.3810968,5.5310111,17.435, GO8070_LC,67,c8_lcs/220442221.png,19,808,919
220442303,18.6440735,5.5326042,16.276, GO8070_LC,21,c8_lcs/220442303.png,8,101,325
220442952,22.1633434,5.5441079,17.331, GO8070_LC,1,c8_lcs/220442952.png,2,861,340
220443064,15.8710556,5.546174,15.709, GO8070_LC,41,c8_lcs/220443064.png,13,917,621
220443079,23.0772114,5.5464549,17.251, GO8070_LC,1,c8_lcs/220443079.png,2,390,1015
220443283,17.338974,5.5498228,16.165, GO8070_LC,43,c8_lcs/220443283.png,13,221,766
220443313,13.6107779,5.5505519,17.157, GO8070_LC,66,c8_lcs/220443313.png,19,172,332
220443529,22.717823,5.5543208,17.051, GO8070_LC,1,c8_lcs/220443529.png,2,581,754
220443550,15.2408152,5.5546651,16.356, GO8070_LC,41,c8_lcs/220443550.png,13,461,283
220444145,18.4938889,5.5667591,17.854, GO8070_LC,21,c8_lcs/220444145.png,8,206,233
220444501,10.2038202,5.5739141,15.133, GO8070_LC,81,c8_lcs/220444501.png,24,215,216
220444673,12.9637108,5.57692,16.123, GO8070_LC,66,c8_lcs/220444673.png,19,534,790
220445609,22.5141182,5.5949278,16.662, GO8070_LC,1,c8_lcs/220445609.png,2,716,625
220445816,11.8538504,5.599071,17.907, GO8070_LC,68,c8_lcs/220445816.png,19,1079,572
220445831,22.8719482,5.5994682,15.815, GO8070_LC,1,c8_lcs/220445831.png,2,535,891
220445938,21.8821182,5.6012931,17.499, GO8070_LC,1,c8_lcs/220445938.png,2,1048,162
220446131,22.8379974,5.6051731,16.698, GO8070_LC,1,c8_lcs/220446131.png,2,557,869
220446231,16.5386391,5.6071529,15.285, GO8070_LC,42,c8_lcs/220446231.png,13,777,927
220446320,23.5949059,5.6087828,17.194, GO8070_LC,4,c8_lcs/220446320.png,2,169,727
220446713,11.4632111,5.6167521,17.067, GO8070_LC,68,c8_lcs/220446713.png,19,858,296
220446831,10.1557732,5.6189041,17.444, GO8070_LC,81,c8_lcs/220446831.png,24,157,228
220447267,13.6368103,5.6274228,17.071, GO8070_LC,66,c8_lcs/220447267.png,19,215,273
220447405,22.0112896,5.6296549,16.808, GO8070_LC,1,c8_lcs/220447405.png,2,1002,272
220447835,23.6657486,5.638113,16.411, GO8070_LC,4,c8_lcs/220447835.png,2,155,660
220448005,23.3088894,5.6415691,16.278, GO8070_LC,4,c8_lcs/220448005.png,2,341,922
220448515,22.424345,5.6519799,17.871, GO8070_LC,1,c8_lcs/220448515.png,2,805,588
220448624,22.8432274,5.6538348,17.292, GO8070_LC,1,c8_lcs/220448624.png,2,591,899
220449018,22.629221,5.6617951,17.988, GO8070_LC,1,c8_lcs/220449018.png,2,707,745
220449176,12.3572559,5.6646481,17.857, GO8070_LC,67,c8_lcs/220449176.png,19,919,973
220449347,17.3626652,5.6684008,15.216, GO8070_LC,43,c8_lcs/220449347.png,13,141,841
220449417,11.2450991,5.6701441,17.649, GO8070_LC,68,c8_lcs/220449417.png,19,703,166
220449735,22.8903847,5.6769371,16.64, GO8070_LC|GO8042_LC,1,c8_lcs/220449735.png,2,583,945
220450045,10.1289492,5.6831799,17.253, GO8070_LC,81,c8_lcs/220450045.png,24,96,213
220450224,18.4737244,5.6868629,16.973, GO8070_LC,21,c8_lcs/220450224.png,8,304,281
220450278,15.541256,5.6880589,15.684, GO8070_LC,41,c8_lcs/220450278.png,13,751,344
220450344,13.6054239,5.689435,15.062, GO8070_LC,66,c8_lcs/220450344.png,19,277,262
220450561,13.5101223,5.6936479,17.697, GO8070_LC,66,c8_lcs/220450561.png,19,331,330
220451408,12.3257828,5.7109179,17.824, GO8070_LC,67,c8_lcs/220451408.png,19,970,975
220451493,23.331255,5.7125139,16.741, GO8070_LC|GO8042_LC,4,c8_lcs/220451493.png,2,382,869
220451612,18.6763992,5.7147388,16.676, GO8070_LC,21,c8_lcs/220451612.png,8,220,444
220451664,11.4411869,5.7156162,13.752, GO8070_LC|GO8077_LC|GO8042_LC,68,c8_lcs/220451664.png,19,774,333
220451784,15.6865005,5.717813,16.782, GO8070_LC,41,c8_lcs/220451784.png,13,873,398
220452049,13.6537313,5.7235298,17.198, GO8070_LC,66,c8_lcs/220452049.png,19,276,209
220452438,23.1759663,5.7310939,16.675, GO8070_LC,4,c8_lcs/220452438.png,2,476,974
220452565,23.911932,5.7332182,17.167, GO8070_LC,4,c8_lcs/220452565.png,2,98,428
220452603,13.6818924,5.7339702,17.872, GO8070_LC,66,c8_lcs/220452603.png,19,269,183
220452748,16.1791172,5.736896,17.161, GO8070_LC,42,c8_lcs/220452748.png,13,972,643
220453001,22.0341721,5.7417021,17.652, GO8070_LC,1,c8_lcs/220453001.png,2,1073,347
220453593,23.8800259,5.7545218,16.461, GO8070_LC,4,c8_lcs/220453593.png,2,130,441
220453614,23.9367485,5.7550249,15.542, GO8070_LC,4,c8_lcs/220453614.png,2,101,399
220453995,12.9093113,5.762291,17.46, GO8070_LC,66,c8_lcs/220453995.png,19,699,732
220454099,19.0785561,5.7643042,17.972, GO8070_LC,21,c8_lcs/220454099.png,8,47,766
220454205,23.9042912,5.7663798,17.162, GO8070_LC,4,c8_lcs/220454205.png,2,126,417
220454240,23.1886692,5.7671061,17.846, GO8070_LC,4,c8_lcs/220454240.png,2,497,946
220454270,22.4674702,5.7679548,17.834, GO8070_LC,1,c8_lcs/220454270.png,2,869,680
220454498,15.7979622,5.7721882,16.597, GO8070_LC,41,c8_lcs/220454498.png,13,983,417
220454512,22.940279,5.772408,17.58, GO8070_LC,1,c8_lcs/220454512.png,2,629,1032
220454684,11.0746899,5.7756038,17.171, GO8070_LC,68,c8_lcs/220454684.png,19,535,98
220454791,11.1768036,5.7774038,17.879, GO8070_LC,68,c8_lcs/220454791.png,19,589,174
220454797,23.6069088,5.7775221,17.018, GO8070_LC,4,c8_lcs/220454797.png,2,288,631
220454909,16.2441368,5.7800732,17.66, GO8070_LC,42,c8_lcs/220454909.png,13,902,646
220455130,23.2810669,5.7848258,16.913, GO8070_LC,4,c8_lcs/220455130.png,2,461,868
220455131,15.1095285,5.7848368,17.785, GO8070_LC,41,c8_lcs/220455131.png,13,486,45
220455368,23.1874485,5.7895322,17.567, GO8070_LC,4,c8_lcs/220455368.png,2,514,935
220455548,16.6712303,5.7929358,17.33, GO8070_LC,42,c8_lcs/220455548.png,13,583,861
220455574,24.024189,5.7934389,17.071, GO8070_LC,4,c8_lcs/220455574.png,2,85,314
220455690,22.1105137,5.7961459,17.239, GO8070_LC,1,c8_lcs/220455690.png,2,1074,432
220455878,11.4639235,5.7998481,17.845, GO8070_LC,68,c8_lcs/220455878.png,19,725,395
220455887,23.4803486,5.8000431,16.927, GO8070_LC,4,c8_lcs/220455887.png,2,370,713
220455893,11.0913763,5.8001332,17.681, GO8070_LC,68,c8_lcs/220455893.png,19,527,124
220456056,11.1734934,5.8034968,17.339, GO8070_LC,68,c8_lcs/220456056.png,19,567,185
220456117,16.8328457,5.8045149,17.776, GO8070_LC,42,c8_lcs/220456117.png,13,459,937
220456267,13.0803127,5.8077898,17.323, GO8070_LC,66,c8_lcs/220456267.png,19,642,583
220456493,15.7373648,5.8121281,17.183, GO8070_LC,41,c8_lcs/220456493.png,13,961,356
220456644,11.7877693,5.8148789,16.403, GO8070_LC,68,c8_lcs/220456644.png,19,885,638
220456658,12.5226803,5.8150182,16.602, GO8070_LC|GO8042_LC,66,c8_lcs/220456658.png,19,941,985
220457162,19.0256252,5.8253398,15.252, GO8070_LC,21,c8_lcs/220457162.png,8,118,759
220457380,13.6679249,5.8289709,17.935, GO8070_LC,66,c8_lcs/220457380.png,19,347,143
220457886,22.1791744,5.8391309,15.736, GO8070_LC,1,c8_lcs/220457886.png,2,1071,505
220457979,15.2613821,5.8407741,15.881, GO8070_LC,41,c8_lcs/220457979.png,13,627,84
220458259,19.0291481,5.8467398,17.935, GO8070_LC,21,c8_lcs/220458259.png,8,133,773
220458281,23.9150562,5.846982,17.352, GO8070_LC,4,c8_lcs/220458281.png,2,181,367
220458284,23.4561768,5.8470449,16.902, GO8070_LC,4,c8_lcs/220458284.png,2,418,707
220458641,11.8517752,5.8543892,17.537, GO8070_LC,68,c8_lcs/220458641.png,19,891,706
220458701,19.0106316,5.8555088,15.426, GO8070_LC,21,c8_lcs/220458701.png,8,149,764
220459039,11.7946644,5.8619218,16.906, GO8070_LC|GO8042_LC,68,c8_lcs/220459039.png,19,855,668
220459438,23.0151787,5.8707042,16.613, GO8070_LC,4,c8_lcs/220459438.png,2,662,1020
220459551,19.0169144,5.8727531,15.977, GO8070_LC,21,c8_lcs/220459551.png,8,159,777
220459629,21.995327,5.8741951,17.856, GO8070_LC,2,c8_lcs/220459629.png,2,1024,387
220459669,16.984293,5.8750992,17.754, GO8070_LC,42,c8_lcs/220459669.png,13,310,964
220459740,18.9752197,5.8764338,17.679, GO8070_LC,21,c8_lcs/220459740.png,8,183,749
220459916,16.9449902,5.8797622,17.973, GO8070_LC,42,c8_lcs/220459916.png,13,336,940
220459921,11.3470154,5.8799319,17.6, GO8070_LC,68,c8_lcs/220459921.png,19,603,352
220460279,16.6085892,5.8874359,17.384, GO8070_LC,42,c8_lcs/220460279.png,13,578,758
220460439,18.5716801,5.8904262,16.888, GO8070_LC,21,c8_lcs/220460439.png,8,404,460
220460619,15.3818436,5.8940802,17.475, GO8070_LC,41,c8_lcs/220460619.png,13,743,108
220460934,22.0663548,5.900476,17.879, GO8070_LC,2,c8_lcs/220460934.png,2,1041,454
220460986,10.8811216,5.9014058,16.886, GO8070_LC,68,c8_lcs/220460986.png,19,341,25
220461216,22.0905418,5.9059038,17.726, GO8070_LC,2,c8_lcs/220461216.png,2,1049,474
220461371,15.7934866,5.9091601,17.151, GO8070_LC,41,c8_lcs/220461371.png,13,1053,314
220461535,21.9892216,5.912518,17.487, GO8070_LC,2,c8_lcs/220461535.png,2,991,403
220461987,11.1246977,5.9218569,16.448, GO8070_LC,68,c8_lcs/220461987.png,19,455,213
220462003,21.566658,5.9221282,16.584, GO8070_LC,2,c8_lcs/220462003.png,2,766,96
220462011,21.5533466,5.922297,17.273, GO8070_LC,2,c8_lcs/220462011.png,2,759,87
220462192,11.7014055,5.9259639,17.384, GO8070_LC,68,c8_lcs/220462192.png,19,759,635
220462938,22.791111,5.9420838,17.779, GO8070_LC,1,c8_lcs/220462938.png,2,832,1010
220463270,15.3112555,5.9494581,17.046, GO8070_LC,41,c8_lcs/220463270.png,13,722,30
220463314,13.2190189,5.950357,17.525, GO8070_LC,66,c8_lcs/220463314.png,19,673,406
220463706,19.0325356,5.9587679,16.998, GO8070_LC,21,c8_lcs/220463706.png,8,214,834
220464079,24.0169201,5.9662771,17.318, GO8070_LC,4,c8_lcs/220464079.png,2,217,230
220464456,15.4155483,5.9743271,17.536, GO8070_LC,41,c8_lcs/220464456.png,13,810,67
220464743,13.5405359,5.9809418,17.4, GO8070_LC,66,c8_lcs/220464743.png,19,524,155
220464852,15.4958553,5.9832568,17.53, GO8070_LC,41,c8_lcs/220464852.png,13,875,103
220464896,19.2377529,5.9843178,17.264, GO8070_LC,21,c8_lcs/220464896.png,8,125,998
220465059,12.479495,5.9877629,17.811, GO8070_LC,66,c8_lcs/220465059.png,19,1092,925
220465134,16.2838478,5.9893799,17.531, GO8070_LC,42,c8_lcs/220465134.png,13,763,513
220465497,19.2466183,5.9962788,17.433, GO8070_LC,21,c8_lcs/220465497.png,8,131,1011
220465732,16.4532356,6.0007138,17.704, GO8070_LC,42,c8_lcs/220465732.png,13,632,593
220465821,13.1415758,6.00247,15.744, GO8070_LC,66,c8_lcs/220465821.png,19,752,435
220465822,15.3820677,6.0024738,16.994, GO8070_LC,41,c8_lcs/220465822.png,13,802,29
220466813,23.8514652,6.0216451,16.419, GO8070_LC|GO8042_LC,4,c8_lcs/220466813.png,2,343,324
220467209,16.5739574,6.0296178,17.222, GO8070_LC,42,c8_lcs/220467209.png,13,528,635
220467273,23.1531296,6.0309291,15.881, GO8070_LC,4,c8_lcs/220467273.png,2,710,835
220467479,13.3425808,6.0348701,17.481, GO8070_LC,66,c8_lcs/220467479.png,19,669,271
220467534,24.0713959,6.0359249,16.899, GO8070_LC,4,c8_lcs/220467534.png,2,241,154
220467575,15.5509071,6.0368481,17.263, GO8070_LC,41,c8_lcs/220467575.png,13,943,93
220467746,21.767828,6.04038,16.323, GO8070_LC,2,c8_lcs/220467746.png,2,782,306
220467855,11.8350363,6.0426321,16.693, GO8070_LC,68,c8_lcs/220467855.png,19,743,794
220468080,11.4291687,6.0472131,17.951, GO8070_LC,68,c8_lcs/220468080.png,19,525,501
220468260,10.9624929,6.0515609,17.515, GO8070_LC,68,c8_lcs/220468260.png,19,273,164
220468572,10.9853134,6.0578952,17.219, GO8070_LC,68,c8_lcs/220468572.png,19,282,184
220469501,11.2303143,6.077271,16.569, GO8070_LC,68,c8_lcs/220469501.png,19,398,373
220469623,11.2576895,6.0797558,15.78, GO8070_LC,68,c8_lcs/220469623.png,19,411,394
220470136,14.3501892,6.0912142,16.769, GO8070_LC|GO8042_LC,46,c8_lcs/220470136.png,14,96,148
220470510,13.0266342,6.0992699,16.659, GO8070_LC,66,c8_lcs/220470510.png,19,883,467
220471172,13.0120697,6.1126819,17.79, GO8070_LC,66,c8_lcs/220471172.png,19,901,471
220471547,16.5543938,6.121129,15.052, GO8070_LC,42,c8_lcs/220471547.png,13,494,558
220472095,18.9298382,6.1328759,16.929, GO8070_LC,21,c8_lcs/220472095.png,8,397,850
220472609,16.7591152,6.1443391,16.447, GO8070_LC,42,c8_lcs/220472609.png,13,332,648
220472993,12.95889,6.1526432,17.222, GO8070_LC,66,c8_lcs/220472993.png,19,958,488
220473022,18.159977,6.1531048,15.789, GO8070_LC,21,c8_lcs/220473022.png,8,813,296
220473141,11.2789602,6.1553879,17.858, GO8070_LC,68,c8_lcs/220473141.png,19,367,450
220473800,21.7163982,6.170577,17.322, GO8070_LC,2,c8_lcs/220473800.png,2,659,336
220473883,22.8377495,6.1725559,17.196, GO8070_LC,4,c8_lcs/220473883.png,2,978,995
220474079,22.1070175,6.1767359,14.822, GO8070_LC|GO8042_LC,2,c8_lcs/220474079.png,2,857,627
220474325,16.9805984,6.1824799,15.518, GO8070_LC,42,c8_lcs/220474325.png,13,150,736
220474353,11.9524565,6.1831102,16.383, GO8070_LC,68,c8_lcs/220474353.png,19,703,954
220475235,10.9105234,6.2031012,17.579, GO8070_LC,68,c8_lcs/220475235.png,19,135,207
220475270,23.7615204,6.2036948,16.352, GO8070_LC,4,c8_lcs/220475270.png,2,525,296
220475495,16.6192951,6.2086911,17.099, GO8070_LC,42,c8_lcs/220475495.png,13,401,527
220475535,22.3271694,6.2097378,16.953, GO8070_LC,2,c8_lcs/220475535.png,2,947,806
220475707,18.6383667,6.2139368,17.51, GO8070_LC,21,c8_lcs/220475707.png,8,608,679
220476145,23.2816143,6.2244272,17.028, GO8070_LC,4,c8_lcs/220476145.png,2,787,640
220476790,21.9814987,6.238771,16.462, GO8070_LC,2,c8_lcs/220476790.png,2,746,567
220477577,14.4967537,6.2578111,17.277, GO8070_LC,46,c8_lcs/220477577.png,14,291,193
220477700,22.1466084,6.2609291,17.084, GO8070_LC,2,c8_lcs/220477700.png,2,815,700
220478235,21.5925217,6.2741361,17.389, GO8070_LC,2,c8_lcs/220478235.png,2,519,299
220478545,21.2767658,6.281075,17.34, GO8070_LC,2,c8_lcs/220478545.png,2,350,69
220478554,12.8070269,6.2812729,17.459, GO8070_LC,65,c8_lcs/220478554.png,19,1082,530
220479199,17.0815544,6.295115,17.13, GO8070_LC,42,c8_lcs/220479199.png,13,17,706
220479969,12.1967487,6.313674,15.214, GO8070_LC,65,c8_lcs/220479969.png,19,737,957
220480110,16.6218281,6.317214,17.804, GO8070_LC,42,c8_lcs/220480110.png,13,342,449
220480323,18.3584442,6.3218498,17.638, GO8070_LC,21,c8_lcs/220480323.png,8,834,530
220480329,18.2430477,6.3218861,17.502, GO8070_LC,21,c8_lcs/220480329.png,8,893,445
220480748,16.8241158,6.3318262,17.502, GO8070_LC,42,c8_lcs/220480748.png,13,186,544
220481108,16.0826187,6.3399172,17.754, GO8070_LC,42,c8_lcs/220481108.png,13,724,149
220481317,19.461977,6.3447971,15.357, GO8070_LC,24,c8_lcs/220481317.png,8,275,804
220481377,19.5445862,6.3461461,16.414, GO8070_LC,24,c8_lcs/220481377.png,8,233,743
220481635,19.4190044,6.3519368,15.853, GO8070_LC,24,c8_lcs/220481635.png,8,302,832
220481963,12.7644777,6.359787,15.208, GO8070_LC,65,c8_lcs/220481963.png,19,1002,519
220482052,17.6440983,6.362215,17.932, GO8070_LC,22,c8_lcs/220482052.png,8,980,27
220482314,15.9333086,6.368679,17.017, GO8070_LC,42,c8_lcs/220482314.png,13,818,50
220482475,12.7299728,6.372304,16.625, GO8070_LC|GO8042_LC,65,c8_lcs/220482475.png,19,976,538
220483302,16.2296181,6.391201,17.736, GO8070_LC,42,c8_lcs/220483302.png,13,590,189
220483366,14.2688198,6.3923688,17.429, GO8070_LC,46,c8_lcs/220483366.png,14,196,412
220483799,19.3649788,6.4015131,17.518, GO8070_LC,24,c8_lcs/220483799.png,8,368,846
220483967,11.7073412,6.4057002,14.316, GO8070_LC|GO8042_LC,68,c8_lcs/220483967.png,19,410,894
220484242,23.6963348,6.411799,17.686, GO8070_LC,4,c8_lcs/220484242.png,2,714,237
220484441,12.2496157,6.4165311,16.425, GO8070_LC,65,c8_lcs/220484441.png,19,689,864
220484448,14.5600157,6.416719,17.922, GO8070_LC,46,c8_lcs/220484448.png,14,421,276
220485212,18.133152,6.4339938,15.966, GO8070_LC,21,c8_lcs/220485212.png,8,1034,424
220485220,16.2187748,6.4341831,17.681, GO8070_LC,42,c8_lcs/220485220.png,13,574,151
220485502,13.3233604,6.4401879,16.591, GO8070_LC,66,c8_lcs/220485502.png,19,977,70
220485751,22.7106762,6.4452562,17.892, GO8070_LC,3,c8_lcs/220485751.png,2,969,947
220485814,19.1870518,6.4466739,17.396, GO8070_LC,24,c8_lcs/220485814.png,8,494,953
220486455,23.1481266,6.4605279,16.635, GO8070_LC|GO8042_LC,4,c8_lcs/220486455.png,2,1032,616
220486773,19.7498684,6.4669342,16.822, GO8070_LC,24,c8_lcs/220486773.png,8,215,529
220486851,22.3343105,6.468637,17.842, GO8070_LC,2,c8_lcs/220486851.png,2,758,946
220486960,11.5906973,6.4709778,17.167, GO8070_LC,68,c8_lcs/220486960.png,19,301,845
220487117,12.7654648,6.4749308,17.614, GO8070_LC,65,c8_lcs/220487117.png,19,919,457
220487266,18.7886181,6.4782791,16.978, GO8070_LC,21,c8_lcs/220487266.png,8,724,927
220487564,12.6871967,6.4850569,16.425, GO8070_LC,65,c8_lcs/220487564.png,19,870,509
220487725,14.553175,6.48874,17.591, GO8070_LC,46,c8_lcs/220487725.png,14,455,333
220487828,11.6673145,6.491168,17.205, GO8070_LC,68,c8_lcs/220487828.png,19,326,911
220488223,11.229557,6.5002108,17.849, GO8070_LC,68,c8_lcs/220488223.png,19,88,598
220488805,22.8782063,6.512074,17.842, GO8070_LC,3,c8_lcs/220488805.png,2,1007,789
220489153,23.6494865,6.5196519,17.678, GO8070_LC,4,c8_lcs/220489153.png,2,818,216
220489431,18.5356121,6.5263629,16.937, GO8070_LC,21,c8_lcs/220489431.png,8,891,767
220489504,21.1274757,6.5279961,17.868, GO8070_LC,2,c8_lcs/220489504.png,2,89,88
220490091,11.671978,6.5410452,16.297, GO8070_LC,68,c8_lcs/220490091.png,19,292,941
220490431,19.6856174,6.5483069,17.923, GO8070_LC,24,c8_lcs/220490431.png,8,310,534
220490501,22.9855804,6.549705,16.602, GO8070_LC,3,c8_lcs/220490501.png,2,1033,690
220490648,11.4370918,6.5532942,15.527, GO8070_LC,68,c8_lcs/220490648.png,19,159,777
220490682,23.1034489,6.5539918,17.936, GO8070_LC,3,c8_lcs/220490682.png,2,1091,601
220490711,11.6915607,6.5546012,16.605, GO8070_LC,68,c8_lcs/220490711.png,19,294,963
220490712,21.0303783,6.5546169,16.921, GO8070_LC,2,c8_lcs/220490712.png,2,20,31
220490985,22.6187763,6.5605989,17.11, GO8070_LC,3,c8_lcs/220490985.png,2,837,955
220491725,11.4556408,6.5763359,16.885, GO8070_LC,68,c8_lcs/220491725.png,19,153,803
220491739,17.7081852,6.576582,14.62, GO8070_LC,22,c8_lcs/220491739.png,8,855,187
220492062,11.2670975,6.5836239,16.843, GO8070_LC|GO8042_LC,68,c8_lcs/220492062.png,19,47,670
220492097,23.2035789,6.584332,16.791, GO8070_LC|GO8042_LC,4,c8_lcs/220492097.png,2,1095,511
220492139,18.5405521,6.585505,16.28, GO8070_LC,21,c8_lcs/220492139.png,8,933,802
220492471,19.8473034,6.5929289,16.004, GO8070_LC,24,c8_lcs/220492471.png,8,259,392
220493178,21.7161331,6.6091499,16.855, GO8070_LC|GO8042_LC,2,c8_lcs/220493178.png,2,334,564
220493583,18.1673965,6.6184392,17.626, GO8070_LC,22,c8_lcs/220493583.png,8,1064,546
220493743,16.7118931,6.622148,16.781, GO8070_LC,42,c8_lcs/220493743.png,13,115,272
220494229,22.6164646,6.6338358,17.533, GO8070_LC,3,c8_lcs/220494229.png,2,782,918
220494283,21.3921165,6.6351118,17.487, GO8070_LC,2,c8_lcs/220494283.png,2,147,339
220494400,17.5728779,6.6374378,17.495, GO8070_LC,22,c8_lcs/220494400.png,8,739,120
220494411,21.8727875,6.637876,17.554, GO8070_LC,2,c8_lcs/220494411.png,2,395,694
220494551,22.6203289,6.6410112,17.05, GO8070_LC,3,c8_lcs/220494551.png,2,778,912
220494674,22.9936371,6.643939,17.206, GO8070_LC,3,c8_lcs/220494674.png,2,968,635
220495446,11.4737368,6.6629128,17.643, GO8070_LC,68,c8_lcs/220495446.png,19,98,862
220495817,16.5724621,6.6716199,17.267, GO8070_LC,42,c8_lcs/220495817.png,13,190,162
220496096,14.8098326,6.6779642,17.822, GO8070_LC,46,c8_lcs/220496096.png,14,741,337
220497006,18.2068787,6.6989322,13.479, GO8070_LC|GO8077_LC|GO8042_LC,22,c8_lcs/220497006.png,8,1025,616
220497104,22.9685879,6.7010918,17.386, GO8070_LC,3,c8_lcs/220497104.png,2,912,624
220497191,21.3132648,6.7030892,17.944, GO8070_LC,2,c8_lcs/220497191.png,2,57,316
220497299,22.658926,6.7053609,17.958, GO8070_LC,3,c8_lcs/220497299.png,2,750,850
220497463,19.1105022,6.709578,17.163, GO8070_LC,24,c8_lcs/220497463.png,8,728,872
220497683,17.7538586,6.7150149,15.859, GO8070_LC,22,c8_lcs/220497683.png,8,777,293
220497835,15.3025494,6.7187848,17.743, GO8070_LC,45,c8_lcs/220497835.png,14,1093,109
220497845,22.4308968,6.718967,17.274, GO8070_LC,3,c8_lcs/220497845.png,2,622,1011
220497975,19.124197,6.721611,17.594, GO8070_LC,24,c8_lcs/220497975.png,8,729,855
220498352,18.4885273,6.7316132,15.79, GO8070_LC,21,c8_lcs/220498352.png,8,1067,840
220498588,19.3046494,6.73663,17.356, GO8070_LC,24,c8_lcs/220498588.png,8,646,715
220498733,10.2194376,6.739996,16.863, GO8070_LC,70,c8_lcs/220498733.png,20,18,227
220498795,13.8634825,6.741715,16.356, GO8070_LC,46,c8_lcs/220498795.png,14,86,881
220498966,21.5414448,6.7458048,17.003, GO8070_LC,2,c8_lcs/220498966.png,2,143,506
220499431,20.0242462,6.7579279,17.634, GO8070_LC,24,c8_lcs/220499431.png,8,289,175
220499578,18.4149303,6.7615309,16.235, GO8070_LC,22,c8_lcs/220499578.png,8,1088,802
220499810,15.3615141,6.767807,16.827, GO8070_LC,45,c8_lcs/220499810.png,14,1024,114
220499846,23.3974876,6.7685771,14.461, GO8070_LC,3,c8_lcs/220499846.png,2,1083,272
220500468,22.8569145,6.7839689,17.14, GO8070_LC,3,c8_lcs/220500468.png,2,794,664
220500517,22.8327255,6.7847118,17.545, GO8070_LC,3,c8_lcs/220500517.png,2,781,681
220501046,12.0448456,6.7960291,17.741, GO8070_LC,65,c8_lcs/220501046.png,19,302,810
220501176,19.3866577,6.7995138,17.239, GO8070_LC,24,c8_lcs/220501176.png,8,650,622
220501228,16.7119484,6.800909,16.706, GO8070_LC,42,c8_lcs/220501228.png,13,20,140
220501352,22.1281471,6.8040771,17.749, GO8070_LC,2,c8_lcs/220501352.png,2,403,968
220501670,23.1567421,6.8110352,17.141, GO8070_LC,3,c8_lcs/220501670.png,2,928,429
220501699,10.4962378,6.8114882,15.828, GO8070_LC,70,c8_lcs/220501699.png,20,255,131
220501754,13.0672989,6.8126378,17.432, GO8070_LC,65,c8_lcs/220501754.png,19,831,58
220501814,22.7099133,6.814065,16.685, GO8070_LC,3,c8_lcs/220501814.png,2,695,756
220502086,21.6620884,6.8201399,17.966, GO8070_LC,2,c8_lcs/220502086.png,2,150,634
220502299,22.9323044,6.8249798,17.214, GO8070_LC,3,c8_lcs/220502299.png,2,802,587
220502586,22.9840717,6.8309612,17.429, GO8070_LC,3,c8_lcs/220502586.png,2,825,545
220502771,10.1904011,6.8357868,16.658, GO8070_LC,70,c8_lcs/220502771.png,20,47,312
220502785,19.5071278,6.8362708,17.789, GO8070_LC,24,c8_lcs/220502785.png,8,615,514
220502833,22.5541096,6.8375878,16.084, GO8070_LC|GO8042_LC,3,c8_lcs/220502833.png,2,598,859
220502940,14.3522654,6.8399501,17.777, GO8070_LC,46,c8_lcs/220502940.png,14,494,697
